REFCODE,M_1,M_2,K_0_1,K_0_2,DeltaH,r2,iso_enth,p_thres
FOHQUO_clean,-0.4065351868331386,3.4264692446283207,-38216.14545675463,0.006571050437398,-21612.108348476355,0.8826126947575967,-31366.02482044989,2
FULQUZ_clean,1.5566452609407957,3.8619527897317183,1.7780634831660468e-06,0.0001070902193509,-30989.296872986102,0.9833625433782276,1.0,20
FUNBAS_clean,2.1171043857222833,4.443084679155903,3.901340885399898e-06,3.900614039731558e-06,-33319.03609390198,0.9986520483789358,-35514.47680827252,2
FUNCAT_clean,5.9313190383671195,6.4181384067815825,2.9362947679490715e-06,2.9368348442704637e-06,-29582.297837670343,0.9974609365617269,-30391.32372930787,20
FUSWIA_clean,4.426107662735939,8.787763409930122,4.854130556140752e-06,4.220661352968805e-06,-29810.66787804294,0.9976069689287298,-28868.509599284767,12
FUNBOG_clean,42.11344638564833,13.561476885010546,6.752537261972305e-06,6.750968294738683e-06,-21519.790840210295,0.9837775733409,-17344.095127073466,12
FUTKEL_manual,4.31816336386673,6.079521473338887,1.954736479456757e-06,1.628009497943423e-05,-28676.742440692615,0.997743918906726,-28593.124163799555,8
FUNCEX_clean,-6.626810736250416,14.636799207413322,5.432071262738805e-05,5.4320580625206174e-05,-22341.70286649007,0.9995766107579612,-14354.060461593062,2
FUTDII_clean,-0.3575844702664869,10.569036786925466,-202956427782.11597,0.0001493725065184,-21708.627267355725,0.9278088671869036,-21708.627267355725,2
FUZKAN_clean,1.0856963703779092,2.634271692526835,4.4001518592601354e-08,2.4831491616407977e-06,-47586.689533797675,0.9875543457306863,-53367.786608306546,8
FUTCAZ_clean,6.3825021160355355,14.794453091920426,5.424109401730996e-07,1.1684990641107256e-05,-32023.955337343177,0.998036649520204,-32767.28342036975,8
FUWXOL_clean,1.3507919826576704,3.582339462172248,5.032619317328696e-07,2.4926950196095005e-05,-32519.433687748788,0.9960528569518046,-33325.02179974955,8
GAJVAQ_clean,1.7872326776909335,2.0740205364473927,1.4935808849008213e-07,7.507911488337339e-06,-36546.202331595865,0.9935676499758757,1.0,20
GACPUX_clean,4.022848811155416,6.443208511189943,1.0684352543507496e-06,6.4542619611881605e-06,-31820.22601059017,0.9980389611979325,-30807.25813700661,12
GALBUS,0.1878482317375473,8.621862991116043,-1454379655226.5251,2.1753982005677753e-05,-28453.820531001285,0.92680262094597,-28453.820531001285,2
GALCED_clean,1.575785852734888,5.127515192952273,1.978276065131067e-06,3.44048032140378e-06,-31633.81762206354,0.994439368248034,-32315.241178579257,20
GALCAZ_clean,-0.1243147212226994,5.328023834627271,0.0012357244360978,2.408095681653884e-05,-27525.06321130095,0.9187416945820852,-28168.05417941154,4
GAXGIX_clean,1.0013534320368116,1.5969526794762516,1.794634756438048e-08,6.431018849772606e-06,-38050.06032705996,0.9910457568922308,-35898.14127617346,12
GAXKUN_clean,-0.052516001020472,9.931647243743184,163734767947.60422,6.565066804071775e-05,-24380.300653314356,0.9415169098487663,-23971.129536695516,2
GAXWAF_clean,3.552630082200932,5.6979455611221494,5.316161476526029e-08,2.238363282743035e-06,-42359.54776577077,0.9979369560606132,-43999.223902861704,4
GAXGET_clean,1.8074999903464528,1.6799471639531238,1.5310513890514956e-07,1.1959813569566217e-05,-36001.46244558862,0.9960355889234354,-38740.11928154957,8
GAYFOD_clean,2.0697858766275625,4.790333970084307,2.597503852971285e-06,2.8423684701728816e-05,-28895.528191964248,0.9983252810038146,-27976.59014885381,8
GAXQIH_clean,0.4775224770668634,2.753892813823429,-530095.0196911056,3.352835625637555e-07,-40101.85234693378,0.9782613385863608,-36087.033694933925,4
GAXGOD_clean,1.399434956140572,1.6206360666239636,6.038635047075306e-09,3.4120066393307146e-07,-45133.118220904216,0.9948588102198812,-41613.457410137315,2
GAXKOH_clean,6.295074798913317,7.499611535511676,1.328391713837668e-05,1.3284211757378122e-05,-25685.21250842697,0.9996503759987164,-26032.512091417488,4
GAXWEJ_clean,1.901725734946608,2.5553788409774225,6.295205286968674e-09,1.6751242087937563e-05,-36544.3888540777,0.9905275384346404,-38903.25424969436,20
GAYFUJ_clean,2.8179339170084075,5.954965235689988,1.6699216462743257e-07,1.0928693110583806e-06,-36933.87290573707,0.9933575011884908,-33325.24130397184,8
GAXDIS10_clean,-0.0877734185686519,5.90563687339113,-6692615861487.463,7.606947590331587e-05,-18995.504856504685,0.9729928724956324,-18995.504856504685,8
GEDQIR_clean,3.1488647068782725,8.160748011966323,33075998.35475958,3.9065683969901105e-06,-33220.069376174004,0.9702623579199388,-33809.494470592144,2
GEDLIM_clean,1.8970156089833512,4.034057406365379,1.929200123554593e-07,7.09303015622639e-06,-33029.22999759719,0.9939667613970984,-33412.149066367405,20
GEDSEP_clean,0.9511460445374722,4.501418058066369,-5.0243320041561835e-06,2.81448150300955e-07,-43399.1600609239,0.945628551238605,-46628.77513007761,8
GEDDEA_clean,2.306711299678409,5.647766596135027,1.7745690335348887e-06,1.7745838576381573e-06,-34059.42827527635,0.9990486302251956,-32748.78069325401,4
GEDSIT,0.565663161335225,2.956236543673125,2221377.0585401906,1.597461177927369e-06,-38684.20658206784,0.9975304782850708,-38042.897973520485,20
GEDSUF_clean,3.1220394831324008,5.432264123215715,3.04835434990366e-06,0.0012575372104499,-25130.07323448151,0.9502648069671716,1.0,20
GEDSOZ_clean,3.5083072197795593,7.768070613845636,5.795179075007774e-07,7.75654618259514e-05,-32103.057767250823,0.9686537866901568,-35017.68797142666,20
GELJAJ_clean,-0.10341391555317,2.9228239780568814,170149.51070845802,9.826716817217909e-07,-39027.4384201424,0.9971225872879084,-31710.39718095468,2
GEGSIW_clean,4.181179010739033,5.309977741260609,4.031357936592718e-07,1.7497237219396164e-05,-32538.101560830943,0.9966115832110534,-33268.455792449924,20
GEHSAN_clean,0.1324850630258678,2.2838461253609728,22949286.94757242,5.015049685169677e-05,-30069.864725157517,0.9947663420014784,-34006.08926891789,2
GEPDIQ_clean,0.5655302887380634,3.2460164037099566,-121843.97209635406,4.512610935405663e-07,-39797.46230462826,0.992059541500614,-37982.57421829095,20
GEDDAW_clean,1.449314317002007,17.745038170007955,-6516599258582.071,2.1762176290141327e-06,-30212.001417661184,0.9767556740554888,-30212.001417661184,2
GEDTAM_clean,4.098148326278258,7.458868121607357,9.342304254123387e-06,0.0018726533330809,-25711.31218869749,0.9648251508669862,-34885.87614427036,20
GERPUP_clean,5.027552603357668,2.972385363000895,1.049331688526463e-06,1.0492709759803154e-06,-28435.458598661375,0.9979622572719352,-27441.39700166895,8
GEWXAJ_clean,0.5367528576431703,1.6384062795501486,1.0708846072093925e-08,6.17780696014842e-07,-44537.016073381135,0.9889942521664292,-48282.711004164645,12
GERNOI_clean,1.823988496630011,6.074016043729839,1.2712346118048112e-07,8.466480740672124e-07,-37700.04490776591,0.9953754985631732,-35683.1206491834,12
GESFAN_clean,1.9668486971207624,4.913507641074395,1.643384631434111e-07,1.6434052510268146e-07,-39500.403265716275,0.9958121655196605,-38513.6309651696,4
GIDKOU_clean,1.0615591838958829,2.719763513336517,1.3926893913917388e-07,5.4810383704518e-06,-40253.42432750345,0.9852402842718876,-40646.48557130783,4
GIFKIP_clean,0.0211855799152186,3.692734707280002,-196722.692662527,1.8508253061025764e-06,-33599.06371683214,0.9936680115570868,-29215.101173468323,2
GETXEK_clean,5.741401798282972,15.44826775718801,2.9313375013671547e-06,2.931341062741921e-06,-30841.318990332336,0.998719439192584,-31121.060476542556,8
GIFKAH_clean,2.4866363320219307,4.12289208094701,2.7524841559354697e-06,1.6339627563012096e-05,-25825.637632572005,0.9971263843941042,-32005.955355500413,12
GIKMOD04_clean,0.0739027624709237,2.791549920614791,499.0269699710022,1.5407110573419958e-06,-33007.36260396511,0.98837333141354,-36279.295776851744,2
GIKMOD02_clean,0.5835353333114863,2.2550510574048035,-1857390.5180539405,2.9998125271497413e-06,-30608.630067161317,0.9714224326942557,-39636.564532523254,4
GIKMOD01_clean,-0.0937440507973565,2.817165523737086,-64175419387.36557,0.0013175357322636,-17220.640984123937,0.995182595807733,-17220.640984123937,4
GIKMOD05_clean,-0.1968080689862701,2.8452418864545757,-905979.4437421092,4.487346234020583e-06,-31277.203009633067,0.9928971958062552,-32691.442533106347,8
GIKMOD07_clean,0.0760777876010439,2.6425089105238535,10.085197650197804,2.0076826699860497e-07,-38136.64444694165,0.995602408702657,-40422.62792312966,4
GIKMOD06_clean,-0.0162569513135694,2.6520279817820196,3469392.5307387146,3.094356854445471e-06,-31883.350234192512,0.9969603024375624,-33642.60967046073,8
GIKMOD09_clean,-0.1306899272081258,2.8940793229466792,196275.38150474237,1.5991128091969138e-06,-33329.872789197856,0.9946260605885594,-32651.010812421093,4
GIKMOD10_clean,0.3482174219467375,2.3032715464011924,-2000505.8572439896,1.7491552179138174e-05,-27140.543928780306,0.9871400411981393,-36214.31515181609,20
GIKMOD_clean,-0.1987564362374492,2.8878260773053315,212264.31222012895,1.2324652868806194e-06,-34820.31135338301,0.9985129837599628,-36532.98533140421,4
GIMSIG_clean,0.3121175138505532,5.240002559681158,-1532212002064.468,0.0003989686241056,-22837.247744302305,0.9675869840666156,-22837.247744302305,4
GIKQIC_clean,-0.0968342815033989,2.3393764104664903,56799.58819799576,7.970441962955505e-07,-46025.2207930438,0.9109378662630614,-46709.641235783834,4
GIQXOU_clean,2.747377655854184,4.24153062103699,8.162414063320576e-08,1.2830727250893876e-05,-37136.24386086755,0.9718288683306298,1.0,20
GIQZIQ_clean,2.3914596237437657,5.818296339499305,3.636481254161069e-07,1.209606224048344e-05,-40163.636884041145,0.9872262519834843,-38878.01514563758,2
GIQYOV_clean,0.876848397821679,5.425228742552234,-0.000346608272694,1.5273165508114786e-05,-33756.456813457895,0.9464887947619068,-41349.34152373688,20
GIRDUI_clean,0.5611471353800219,2.386365371382182,-479536806.7395942,2.622785068660731e-07,-41454.00458347486,0.9927195931766122,-44064.86898055107,20
GITWIQ_clean,0.95314517040597,2.7885826988517937,2.727228900581078e-07,4.455294530085245e-06,-33146.95905154442,0.9970872506059668,-33357.598157463864,12
GIYSOX_clean,1.9025733365301445,2.2478163953216392,1.5557014675820308e-06,2.1761521530949256e-05,-31578.23639009637,0.9966861081277354,-33253.89268896518,4
GITTIN,-0.0106991561520623,7.150617823548572,4533.4109509055825,1.371672898799222e-06,-32157.87150217038,0.9726996438979634,-8309.979297764521,2
GIYSEN_clean,1.9189608010433516,2.412563024028651,2.8942267821602647e-06,1.738395485228218e-05,-31012.64142270684,0.9968640255726008,-29203.794542821255,2
GITTOT_manual,-0.280125705931141,8.888292195911312,0.0004621814284207,2.1414765974784108e-05,-24170.76732410282,0.9050964194065376,-23997.980067247783,20
GIZJOP_clean,5.327591916020499,2.5689798578124936,1.4038358059897758e-07,3.549845615326603e-05,-30191.450559732588,0.999832174508584,-30475.46945307773,4
GOFDAH,7.007646923960635,4.2409588163265886,3.928604590077598e-07,2.6765699403981845e-05,-30236.07160244049,0.9992908000061734,-30670.05750935558,4
GIZVER_clean,-0.5751732905388,4.573510696418097,-216044.9551419424,4.2968490050460395e-05,-33088.9164090989,0.9020044718269618,-38585.60329188305,20
GOGWAB_clean,2.027090803132651,7.630182077444791,576317.5049486159,9.752851673949963e-08,-42248.093139858094,0.9867310410653862,-35341.90055708327,4
GIYSUD_clean,2.703123008152975,5.313034460780272,2.62699188614594e-06,7.302643613286487e-06,-31846.507066611215,0.9999955383712112,-31551.731201243285,2
GOJDOZ_clean,1.014236897233013,2.583736351105403,2.643525124732596e-06,-1571877641.9946785,-37599.268573672234,0.9631703844328828,-35350.67957076042,4
GIYTAK_clean,4.36233523710673,6.378324453736794,3.986260137782037e-07,4.3364795604555465e-06,-32260.743993175096,0.9963001388877092,-30428.809439256853,20
GIVDUL,1.847705556232867,3.1871125446795907,2.9163418719751017e-06,2.916008939869613e-06,-28483.61628921751,0.9878275786518484,-28781.85053078221,20
GUJGEY_clean,2.0015994840219324,1.970527414842319,1.0501278475116868e-07,2.9669589634458175e-05,-33863.191339286845,0.9795141932451976,-26302.927091990445,8
GUFREF_clean,1.4462549974587973,2.7825510493695416,2.941100310713171e-07,6.596298894350428e-06,-33729.90267133115,0.9982280256668252,-35772.92731988972,8
GOKBUE_clean,2.174601909913914,3.048349597665678,7.357337326410645e-07,1.1148487095422354e-05,-30349.1834445644,0.9969159178614466,-26774.6008117023,4
GUPBEZ,0.7821197547664547,0.9614431076746776,3.953157500783864e-07,3.18464915069099e-05,-28956.99999243511,0.994080745046648,-32374.048484014133,12
GULPIN_clean,1.4498740631965046,2.511817192523114,2.6404419220068605e-06,0.0006148008120456,-26853.24308127645,0.9719898002538788,1.0,20
GURZID_clean,1.471918132308432,2.65701756910015,2.736723066786437e-08,7.018407633193337e-06,-42227.154677248305,0.9815997819178685,-41783.675515209026,20
GULWOA_clean,0.630420028077354,8.608170778945311,-60562.36811570453,1.6679479724455532e-06,-33150.679288425345,0.9943335282345488,-27311.007192697612,8
GUWDUY_clean,3.1450395140761773,6.338338975803618,9.647301921659616e-06,1.9037057440618953e-05,-27634.18539109681,0.997625395918637,-29865.534218173176,8
GUYLOC_clean,2.696920179432378,6.383831523051463,2.6125328784061443e-06,2.61244576030294e-06,-31674.57413087569,0.9982205809188602,-30559.470912317975,8
GUYMAP_clean,2.395902547707993,6.222105549161739,8.498988997834068e-06,9.281207118270329e-06,-28639.61596601934,0.9955279474246174,-29671.21861675556,20
GUYLUI01_clean,0.1346957977825499,1.9929426656995677,-19741.667159687488,1.2356377204810496e-06,-39531.55061318208,0.973960856150959,-34398.277529984145,2
GUXPOF_clean,1.2379626297976527,3.0880199541431055,1.0726364574728237e-07,9.365825897176457e-08,-41787.394211689025,0.9884689893811612,-37815.72253801211,8
HAFQUC_clean,5.655055600693857,8.460243626066312,4.5917369596081895e-06,4.59183181066926e-06,-30126.35399488014,0.998157767334264,-31168.89194334582,4
GUPCUQ01,-0.1077139699820525,7.763036028044543,-70554.62961067627,0.0009397894481471,-14758.266176020566,0.8213613319847342,1.0,20
GUYLUI_clean,0.1885992593467959,1.936794854456145,-33022.6509549015,4.20390572114111e-07,-41951.163431337314,0.9804497880271842,-36235.22893263624,2
HABZEQ_clean,1.7409463842116422,1.9335862451460817,1.325579004141501e-06,0.0009599549516542,-38038.233397230215,0.9556569134159744,-40364.05380375149,2
HAJLEK_clean,0.2961968897828437,1.2252988695568017,-175907.74695421875,4.978925048275436e-06,-37982.56379970351,0.9894523797351354,-38001.24814964155,2
HAFQOW_clean,3.723345250962101,9.984430976498096,6.77254316621738e-07,1.638850092290758e-06,-33714.032938485354,0.9822615762329402,-33929.24285817706,20
HAFVOB_clean,3.538559912693335,6.291392477942919,3.969164875829403e-07,1.6796557595491358e-06,-37989.01608418231,0.9994210039622408,-37241.02229569273,2
HAJLOU_clean,0.2857190535343615,1.241352732164871,226306.96411426555,0.0002680375330164,-27825.387954594287,0.9908385409872592,-37402.12970496144,2
HAJLUA_clean,0.4430805700664247,1.262868731850589,7.615863886285683e-08,4.427411535429116e-06,-40333.238951321386,0.9835900383056791,-43530.69791850432,4
HAFWUI_clean,0.8832753534921554,2.0788410610135637,6.11304672750507e-08,4.565261322006209e-05,-33772.61152567362,0.9897591208425917,-44520.36172831377,20
GUNFAW01_clean,-4.16640341375848,25.320065816612956,0.0005993135775721,0.0001772538048393,-13145.805571497964,0.9974105397716132,-8879.679606578527,4
HAFVUH_clean,-0.0133686950435834,9.678715653926856,-3369199778815.815,2.780032491898618e-05,-27011.537298112944,0.9243146950628977,-27011.537298112944,2
HAJMEL_clean,0.4526790255716088,1.25237514915091,1.4405039451886821e-08,3.914128037938273e-07,-42944.772603258905,0.9865852407890648,-39101.17212396474,20
HAJMAH_clean,0.4381122324327742,1.276656970393702,3.624311782281663e-07,1.3760677371633257e-05,-37114.77341062097,0.9885041295853408,-34554.495273891356,8
HAKCIG_clean,1.473914274969869,2.0106025044059868,1.0612615990747904e-05,2.7609647127578733e-08,-38907.36121078312,0.9945592750142408,-36496.69935690509,2
HAMREU_clean,0.8201172016107758,2.40702584862295,1.5354603720421077e-06,7.784512140405153e-06,-31210.636373637422,0.998368291973209,-32306.655753582767,20
HAMJOW_clean,3.9796470721501818,9.69934310369739,2.001239365129788e-06,2.001163174604004e-06,-33643.72288943042,0.9979344003272212,-31346.73584412051,4
HAWYUB_clean,1.3201922704753248,2.6158245095663664,4.249208832120134e-06,1.744087774770853e-05,-30506.556641989835,0.9947787284167482,-32680.23196236233,8
HAFTOZ_clean,-0.6184891661104543,30.70167615516416,-368181042096.3717,0.0001810724521593,-16652.23678584778,0.9017496430960248,-16652.23678584778,20
HAWWOT_clean,3.268282994882909,10.994161637587531,232434.51603167888,1.793750111847885e-07,-38375.10837514933,0.9712747151925,-32026.09781608195,4
HAWWIN_clean,5.807273008099224,10.499282202649576,0.000733642165769,3.4438358096257843e-06,-28060.14844319069,0.9892206781466087,-30895.42032392616,4
HAWWUZ_clean,4.270954511369346,11.394876698975816,-110393.28912788878,3.197439335572619e-07,-34693.177293323286,0.9748447242758326,-31537.15376848877,20
HEBGUS_clean,-0.0054286518849355,0.8483269996050684,-346174.6040725494,7.970451460614425e-05,-33963.29292939429,0.9974559901633482,-35196.9852053348,4
HARNAR_clean,0.8916148640286145,1.7002493572048616,1.6942304000181525e-07,2.1531027888071556e-06,-39524.67455439103,0.9892591694695004,-38094.13241103059,4
HEBTAL_clean,3.2620916686178125,3.823433610497979,5.344194606529048e-07,9.11603355062706e-05,-33708.761516939776,0.9897672513209148,-30206.00434966596,12
HEBTEP_clean,3.3143526611786394,3.718845860946775,1.813664634897568e-08,3.899457086739282e-06,-43338.55821298345,0.9953225414657716,-41200.91637533898,8
HEBZAR,1.7338432767429215,2.8457829663226586,5.1226119573947825e-06,2.0379766202326716e-05,-27002.89563484931,0.9978507235500766,-29527.28534693194,20
HEBZEV,1.7838098020066957,3.724972217911248,8.048024897589697e-06,3.495308455976265e-05,-26262.56971880181,0.9984423333378372,-28230.710141673404,20
HAXMUP_clean,2.6015217934733945,4.566509988652728,1.5485094570576212e-05,1.548545878506354e-05,-23533.031661165063,0.9951474819940984,-22988.74047270238,20
HEBJAB_clean,1.2906891190396812,2.7095923909602506,1.8944683085341028e-08,3.974080894045005e-07,-43178.50573930426,0.9990908419924734,-40226.42952354148,2
HEDCEA_clean,1.4928796678882967,2.3784200072399893,3.4299359314695866e-06,9.903302793424968e-05,-29055.45775649073,0.9914538674558772,-34935.89319098082,20
HEGJUZ_clean,3.2419544371519176,4.504913286837461,2.1002747988683586e-06,3.148109378082756e-05,-29250.615447889915,0.9984387879320225,-30982.200387229794,4
HEKTAU_clean,2.53094343747676,6.286632926664836,1.1758654613665607e-07,1.16294880260637e-06,-37885.795880422666,0.99739076465328,-36211.808602964426,12
HEDTER_clean,1.0657753105981451,2.3672368293453876,2.1513686065830898e-07,1.337535536190216e-06,-41094.990550422575,0.9975477017102238,-42070.4420540648,2
HEKTUO_clean,0.180199913204011,3.390471076734292,557914.3681771768,4.367901695768088e-05,-37066.448577907504,0.7974467314214566,-41994.23075485387,2
HEDBOJ_clean,1.4509896008151717,4.891936160609747,9.252655803657096e-07,-298197026.2069626,-42906.023709599736,0.9313681332791336,-42301.490286406326,2
HESVOR_clean,3284.5651969645155,2.378951816249443,3.166838175459881e-11,5.415827067986331e-06,-35527.02842582956,0.9904537936782368,-26258.862385359716,2
HEXNII_clean,0.0713974394471038,2.4497621818077655,-100980.09259970358,4.710893660050194e-05,-30823.993935533337,0.9963029975848036,-30933.139107853927,2
HENYUV_clean,-0.1349205174136795,2.439011599218069,21873479.60006215,2.451275102957595e-06,-38455.33401394311,0.9873587360059902,-43337.076176057104,2
HEDBUP_clean,1.379473060389629,4.802322410684123,-9.458228711552184e-06,5.737005068801582e-06,-41846.57347082522,0.8216390971300662,-9558.877533342504,4
HEZKIH_clean,2.6154094331148614,4.5836437075502925,1.1369044286694124e-07,1.2961513312860831e-05,-37596.434189983185,0.9898082377479293,-38427.16280569,20
HEDCIE_clean,2.6741969416722218,6.356229850604661,4.402030189287999e-06,6.130000290701526e-06,-29241.473990025937,0.9987454832170596,-28180.09943924302,8
HICVOG_clean,2.615882004428054,5.100689734343767,5.2860847539801346e-08,5.649873736940745e-06,-37846.798699917854,0.9970283806399624,-37246.63598134005,20
HIBGEF_clean,-0.0292380657591322,3.0265625907723437,-395570.88772616425,8.465110296300674e-06,-30552.41806225042,0.9992995824542332,-32602.83384494032,12
HELDEJ_clean,1.3487384859839795,1.6921879788630372,3.9308084449189137e-07,1.4121309293371184e-05,-34917.53713059443,0.9941254756634592,-34542.12058050518,4
HICVUM_clean,1.7124743679229018,4.4959735515610175,6.312322597819439e-07,1.1328705326263582e-05,-35003.231513730905,0.9924833240582668,-36432.80489113187,4
HIBGIJ_clean,-0.0171328460234364,2.475828673848286,803783627298.5038,6.432902596998044e-06,-29211.837723924044,0.9997820367473288,-9860.696896813552,2
HIFGOU_clean,2.478825773305787,3.647305023352239,1.221547716333562e-07,1.0855476685346135e-05,-35357.4217987558,0.9962325441682416,-34462.273516030196,8
HIFGIO_clean,15.09318203115762,9.300910081112317,8.798071348287043e-06,8.797694874512416e-06,-22791.04579164231,0.9984972780192046,-19890.755964786586,20
HGCNCO_clean,1.561232430560786,3.854061835116378,3.755491556700352e-07,4.483585657941371e-06,-30956.619568693808,0.996673125072048,-30855.63585640717,20
HIFTUM_clean,2.0874880552160437,2.9502837299624747,1.0332058361554821e-07,9.338021516192896e-07,-38805.65161588212,0.9993308538636506,-37459.503080641065,2
HEZSEK_clean,1.2994409099490425,2.3374144537733974,4.080964184128843e-07,7.039160405415967e-06,-41132.71279852812,0.9496460685460628,-41071.332467010296,2
HIFTOG02_clean,-0.0897677428154735,6.660124149816522,44931.8391579294,1.2631148362978991e-05,-28571.872940646084,0.941844570081198,-28419.89991867875,2
HIFTOG_clean,0.279044965075072,6.803461470199231,-1594208254307.104,2.8760714065858684e-05,-26624.82624955124,0.9556344616768656,-26624.82624955124,4
HIFVOI_clean,5.735783727855593,8.208565240233,1.3838253771453678e-06,3.969978979651147e-06,-28221.84785344202,0.9952890012875965,-24647.98884901521,20
HIFWAV_clean,3.022021700987316,4.381950949438367,1.0035041086474865e-06,9.434601456392804e-06,-29036.851512456386,0.998447892289144,-26852.659607768564,20
HIMSAY_clean,2.4954221106825125,5.462343972329979,4.745228202816575e-07,9.786796661673578e-06,-34326.08713672747,0.9982830073162172,-35049.78519244244,8
HIFVUO,7.425420576738458,10.04593653266588,7.339305328881143e-06,7.339262893496593e-06,-24879.44131832741,0.9986643267119126,-23173.48532767789,20
HIHJUF,21.308925854203856,2.5107949715065123,1.4534304630541721e-08,2.81436091392354e-05,-30092.231788193734,0.9939857638714495,-33940.409349265276,20
HIWLOO_clean,-0.0647802057622999,1.4576385535044227,-2830082.6105543063,0.0001140152150884,-33814.82808755719,0.9183914111340272,-37254.3433489028,2
HIWKEE_clean,2.7077721095329723,4.469799439037717,1.2438517372223166e-08,1.5194585285008952e-06,-42381.85138292472,0.988392590264916,-45127.36099571691,20
HIHNUJ_clean,1.2029510923526152,14.47338221238934,-0.0001216973040341,7.761597342182277e-05,-22645.45758609429,0.92158208698637,-24099.69098399999,8
HIYZEV01_clean,3.860068033769279,4.555475196380863,1.970955958582381e-07,1.9447881121749028e-05,-34266.97206260172,0.980383424710748,-33777.71470040636,20
HOGSIG_clean,1.9438774532285183,3.822283599379433,5.20772043689194e-06,5.207490580880501e-06,-33067.5517989593,0.9989282320160644,-31614.621795415605,4
HOGLEV01_clean,7.973852642184571,10.93367708377763,1.1365272205565971e-05,1.1364593066884614e-05,-25799.289028781703,0.9980283613679096,-26160.3232049764,8
HIFTOG01_clean,-5.668049083008832,38.07068483998011,0.0003589104618107,9.81174144815428e-05,-15326.67344644364,0.9900055879798524,-15249.514980320791,4
HITXUE,0.0285266456328496,0.9497423780783856,-1004478.0620561088,4.439627837792835e-06,-34265.58582664445,0.9757135376974214,-37193.5716946393,8
HIZQEN_clean,1.4177272678604282,4.2376314958617245,2.3480872752270553e-08,9.572147671310026e-07,-45226.78775539735,0.996812365917596,-42608.64694232963,2
HOGTOM_clean,1.6915670249225423,2.074638051860872,6.37679670346611e-06,6.376500293696242e-06,-24580.15056782095,0.99690061749615,-20604.698070005394,12
HOWPOZ_clean,1.1249570537852,6.627634113688736,-729015.6180483598,7.303530579968744e-08,-42972.81515701465,0.9861015896033216,-38125.79785992914,8
HIGRIA_clean,-0.0576806153604163,25.87893375961879,-37769770803.189316,5.540178669025502e-05,-19375.016657058968,0.9122563144644288,-19598.09649747384,20
HOWQAM_clean,4.477711215797971,9.315559875096032,3.628448750530854e-06,3.6283763133718168e-06,-31229.753591520115,0.994908963818076,-33214.128819485806,20
HURGUX_clean,1.4402622321210683,2.6425967177581855,2.529042987645362e-07,2.712945358165875e-06,-39127.32456826525,0.9981494083239608,-39723.77394354769,2
HOWPUF_clean,3.40148865034702,10.364708723519112,2.3109312236340872e-06,2.310831781386075e-06,-33247.66343184914,0.9879125977037664,-36166.660408776996,12
HOYTUL_clean,2.271231657710961,3.081841278323863,1.706628347530088e-07,1.4566922039822276e-05,-36987.28521006888,0.9950288492498272,1.0,4
HURGUX01_clean,1.6350373206158073,2.61010792556105,9.149575571019803e-08,1.8528686411596449e-06,-39883.71052524808,0.99367170760838,-41003.14741513313,20
HUTTIA_clean,0.3270113666369009,2.461708085218836,11501120.585911274,1.5723695274022642e-05,-30899.16239236425,0.9883714798161262,-29707.758397364854,2
HUTZAX01,0.5491292217866617,1.6395318019304987,5.991104290078555e-07,1.717859605659588e-05,-32147.774677566875,0.9963434722330649,-34615.25930767948,20
HURGEH_clean,3.274961498872157,9.43062214351402,1.3008758535195836e-05,1.300706701538472e-05,-26618.162215946173,0.9960300625834246,-29367.91642446738,20
HUTZEB_clean,3.382803167524396,2.905948123289351,5.588551428979408e-07,0.0006906099767625,-29385.520708133277,0.9743528133064644,-30804.362120825288,20
IBARUA_clean,1.272838871767188,1.96681132807803,9.36335414098115e-08,3.2183633720317265e-06,-34360.68993759722,0.9949512910394108,-34204.60427054958,20
IBICED_clean,-0.2401722148222415,5.719085915947873,1219903325306.1724,6.96581230335872e-05,-23433.30695066748,0.913607176812538,-23433.30695066748,2
IBICAZ_clean,0.0877810135387787,7.050808002192735,-121950478.81331104,4.3998915644390467e-10,-52876.097657324586,0.9784946127891204,-29712.281629939247,4
IBICIH_clean,-0.2421023894426703,7.126002847469206,26920.768348891263,8.033486052159183e-07,-34454.616193742455,0.928226582256212,-24333.697153415327,4
IBICON_clean,0.2969404137693343,6.164011371325713,-1774291078060.8647,2.5242358373119523e-06,-30932.02113078773,0.9685433751748732,-23953.131625069866,8
IBUDOZ_clean,1.1051742584202022,2.464788855387029,2.884208230192831e-07,2.588444003265785e-05,-30431.78493350975,0.9880763362484152,-33908.121502985414,20
IBOZIK_clean,3.4809639565568333,8.0623511233072,6.9664075238332816e-06,7.141435295037592e-06,-28666.2008953121,0.9986371868432684,-28331.519032473738,12
ICAGAU_clean,-0.0582199198233104,2.5502313786114708,-79107.38282095459,6.125538661914544e-06,-31679.466649574995,0.9941457666827728,-26739.18711056765,2
IBUYAH_clean,-0.0173024948300977,1.2902010490465263,-13592385.045570215,6.040533675324687e-08,-42978.51705457683,0.9674598900755302,-43808.13470789824,4
IBIDAA_clean,0.2264882120508398,6.0693311425835015,-4262472480422.381,3.961286670982227e-05,-24371.39738778565,0.9561508551496584,-24371.39738778565,8
IBICUT_clean,-0.0129880342385256,7.452636482878276,-5.541335017652069,5.2932920994227086e-08,-39793.15988992323,0.9822715047581078,-14616.454052067518,2
